Estacao;Valor;Valor_D-1;m_postos;Incosistente;Area;P100;P95;P90
2;0;0;0;0;41508;40.56;12.63;8.71
2;0;0;0;0;41508;40.56;12.63;8.71
2;0;0;0;0;41508;40.56;12.63;8.71
2;0;0;0;0;41508;40.56;12.63;8.71
2;0;0;0;0;41508;40.56;12.63;8.71
2;0;0;0;0;41508;40.56;12.63;8.71
2;0;0;0;0;41508;40.56;12.63;8.71
3;0;0;0;0;41508;26.79;3.18;1.07
3;0;0;0;0;41508;26.79;3.18;1.07
3;0;0;0;0;41508;26.79;3.18;1.07
3;0;0;0;0;41508;26.79;3.18;1.07
3;0;0;0;0;41508;26.79;3.18;1.07
3;0;0;0;0;41508;26.79;3.18;1.07
3;0;0;0;0;41508;26.79;3.18;1.07
3;0;0;0;0;41508;26.79;3.18;1.07
3;0;0;0;0;41508;26.79;3.18;1.07
3;0;0;0;0;41508;26.79;3.18;1.07
3;0;0;0;0;41508;26.79;3.18;1.07
3;0.15;0;0;0;41508;26.79;3.18;1.07
3;0.36;0.15;0;0;41508;26.79;3.18;1.07
3;0;0.36;0;0;41508;26.79;3.18;1.07
3;0;0;0;0;41508;26.79;3.18;1.07
3;0;0;0;0;41508;26.79;3.18;1.07
3;0;0;0;0;41508;26.79;3.18;1.07
3;0;0;0;0;41508;26.79;3.18;1.07
3;0;0;0;0;41508;26.79;3.18;1.07
3;0;0;0;0;41508;26.79;3.18;1.07
3;0;0;0;0;41508;26.79;3.18;1.07
3;0.01;0;0;0;41508;26.79;3.18;1.07
3;0.06;0.01;0;0;41508;26.79;3.18;1.07
3;0.1;0.06;0.13;0;41508;26.79;3.18;1.07
3;0.03;0.1;0;0;41508;26.79;3.18;1.07
3;0.27;0.03;0;0;41508;26.79;3.18;1.07
3;0.16;0.27;0;0;41508;26.79;3.18;1.07
3;0.02;0.16;0;0;41508;26.79;3.18;1.07
3;0;0.02;0;0;41508;26.79;3.18;1.07
3;0;0;0;0;41508;26.79;3.18;1.07
3;0;0;0;0;41508;26.79;3.18;1.07
3;0;0;0;0;41508;26.79;3.18;1.07
3;0;0;0;0;41508;26.79;3.18;1.07
3;0;0;0;0;41508;26.79;3.18;1.07
3;0;0;0;0;41508;26.79;3.18;1.07
3;0;0;0;0;41508;26.79;3.18;1.07
3;0;0;0;0;41508;26.79;3.18;1.07
3;0;0;0;0;41508;26.79;3.18;1.07
3;0.04;0;0;0;41508;26.79;3.18;1.07
3;0;0.04;0;0;41508;26.79;3.18;1.07
3;0;0;0;0;41508;26.79;3.18;1.07
3;0;0;0;0;41508;26.79;3.18;1.07
3;0.02;0;0;0;41508;26.79;3.18;1.07
3;0;0.02;0;0;41508;26.79;3.18;1.07
3;0;0;0;0;41508;26.79;3.18;1.07
3;0;0;0;0;41508;26.79;3.18;1.07
3;0;0;0;0;41508;26.79;3.18;1.07
3;0;0;0;0;41508;26.79;3.18;1.07
3;0;0;0;0;41508;26.79;3.18;1.07
3;0;0;0;0;41508;26.79;3.18;1.07
3;0;0;0;0;41508;26.79;3.18;1.07
3;1.4;0;4.75;0;41508;26.79;3.18;1.07
3;0;1.4;0;0;41508;26.79;3.18;1.07
3;0;0;0;0;41508;26.79;3.18;1.07
3;0;0;0;0;41508;26.79;3.18;1.07
3;0;0;0;0;41508;26.79;3.18;1.07
3;0;0;0;0;41508;26.79;3.18;1.07
3;0;0;0;0;41508;26.79;3.18;1.07
3;0;0;0;0;41508;26.79;3.18;1.07
3;0;0;0;0;41508;26.79;3.18;1.07
3;0.02;0;0;0;41508;26.79;3.18;1.07
3;0;0.02;0;0;41508;26.79;3.18;1.07
3;0;0;0;0;41508;26.79;3.18;1.07
3;0;0;0;0;41508;26.79;3.18;1.07
3;0;0;0;0;41508;26.79;3.18;1.07
3;0;0;0;0;41508;26.79;3.18;1.07
3;0;0;0;0;41508;26.79;3.18;1.07
3;0;0;0;0;41508;26.79;3.18;1.07
3;0;0;0;0;41508;26.79;3.18;1.07
3;0.01;0;0;0;41508;26.79;3.18;1.07
3;0.39;0.01;0.44;0;41508;26.79;3.18;1.07
3;0.12;0.39;0;0;41508;26.79;3.18;1.07
3;0.94;0.12;0.86;0;41508;26.79;3.18;1.07
3;0.01;0.94;0;0;41508;26.79;3.18;1.07
3;0;0.01;0;0;41508;26.79;3.18;1.07
3;0;0;0;0;41508;26.79;3.18;1.07
3;0;0;0;0;41508;26.79;3.18;1.07
3;0;0;0;0;41508;26.79;3.18;1.07
3;0;0;0;0;41508;26.79;3.18;1.07
3;0;0;0;0;41508;26.79;3.18;1.07
3;0;0;0;0;41508;26.79;3.18;1.07
3;0.01;0;0;0;41508;26.79;3.18;1.07
3;0;0.01;0;0;41508;26.79;3.18;1.07
3;0.08;0;0;0;41508;26.79;3.18;1.07
3;0.17;0.08;0;0;41508;26.79;3.18;1.07
3;0;0.17;0;0;41508;26.79;3.18;1.07
3;0.01;0;0;0;41508;26.79;3.18;1.07
3;0;0.01;0;0;41508;26.79;3.18;1.07
3;0.09;0;0.31;0;41508;26.79;3.18;1.07
3;0.11;0.09;0.25;0;41508;26.79;3.18;1.07
3;0.05;0.11;0;0;41508;26.79;3.18;1.07
3;0;0.05;0;0;41508;26.79;3.18;1.07
4;0;0;0;0;41508;35.86;20.79;15.85
4;0.12;0;0;0;41508;35.86;20.79;15.85
4;0.06;0.12;0;0;41508;35.86;20.79;15.85
4;0.01;0.06;0;0;41508;35.86;20.79;15.85
4;0.9;0.01;0;0;41508;35.86;20.79;15.85
4;0.17;0.9;0;0;41508;35.86;20.79;15.85
4;0.81;0.17;1.25;0;41508;35.86;20.79;15.85
4;0.01;0.81;0;0;41508;35.86;20.79;15.85
4;0.39;0.01;1.38;0;41508;35.86;20.79;15.85
4;4.94;0.39;2.06;0;41508;35.86;20.79;15.85
4;2.93;4.94;5.6;0;41508;35.86;20.79;15.85
4;12.39;2.93;4.94;0;41508;35.86;20.79;15.85
4;3.09;12.39;2.33;0;41508;35.86;20.79;15.85
4;0.44;3.09;0;0;41508;35.86;20.79;15.85
4;0.35;0.44;1.34;0;41508;35.86;20.79;15.85
4;10.97;0.35;3.29;0;41508;35.86;20.79;15.85
4;2.55;10.97;2.15;0;41508;35.86;20.79;15.85
4;0.01;2.55;0.02;0;41508;35.86;20.79;15.85
4;0.21;0.01;0.63;0;41508;35.86;20.79;15.85
4;10.62;0.21;5.51;0;41508;35.86;20.79;15.85
4;3.8;10.62;1.93;0;41508;35.86;20.79;15.85
4;0.95;3.8;2.7;0;41508;35.86;20.79;15.85
4;5.5;0.95;5.21;0;41508;35.86;20.79;15.85
4;10.43;5.5;1.39;0;41508;35.86;20.79;15.85
4;0.39;10.43;1.19;0;41508;35.86;20.79;15.85
4;0.51;0.39;1.5;0;41508;35.86;20.79;15.85
4;6.7;0.51;4.86;0;41508;35.86;20.79;15.85
4;2.13;6.7;3.71;0;41508;35.86;20.79;15.85
4;5.66;2.13;4.39;0;41508;35.86;20.79;15.85
4;3.41;5.66;5.08;0;41508;35.86;20.79;15.85
4;9.1;3.41;1.54;0;41508;35.86;20.79;15.85
4;11.53;9.1;10.95;0;41508;35.86;20.79;15.85
4;5;11.53;6.84;0;41508;35.86;20.79;15.85
4;5.06;5;1.81;0;41508;35.86;20.79;15.85
4;0.08;5.06;0.01;0;41508;35.86;20.79;15.85
4;5.05;0.08;11.41;0;41508;35.86;20.79;15.85
4;11.2;5.05;8.19;0;41508;35.86;20.79;15.85
4;0.98;11.2;5.38;0;41508;35.86;20.79;15.85
4;8.06;0.98;8.63;0;41508;35.86;20.79;15.85
4;0.29;8.06;1.1;0;41508;35.86;20.79;15.85
4;5.18;0.29;4.26;0;41508;35.86;20.79;15.85
4;29.38;5.18;23.04;0;41508;35.86;20.79;15.85
4;2.48;29.38;5.28;0;41508;35.86;20.79;15.85
4;3.78;2.48;4.05;0;41508;35.86;20.79;15.85
4;1.71;3.78;3.63;0;41508;35.86;20.79;15.85
4;1.62;1.71;8.13;0;41508;35.86;20.79;15.85
4;22.89;1.62;17.45;0;41508;35.86;20.79;15.85
4;4.79;22.89;10.1;0;41508;35.86;20.79;15.85
4;1.34;4.79;5.51;0;41508;35.86;20.79;15.85
4;10.93;1.34;8.88;0;41508;35.86;20.79;15.85
4;1.36;10.93;3.72;0;41508;35.86;20.79;15.85
4;10.45;1.36;18.35;0;41508;35.86;20.79;15.85
4;3.89;10.45;13.09;0;41508;35.86;20.79;15.85
4;17.81;3.89;14.28;0;41508;35.86;20.79;15.85
4;5.6;17.81;13.18;0;41508;35.86;20.79;15.85
4;19.42;5.6;13.74;0;41508;35.86;20.79;15.85
4;4.84;19.42;6.27;0;41508;35.86;20.79;15.85
4;3.38;4.84;7.11;0;41508;35.86;20.79;15.85
4;2.89;3.38;5.67;0;41508;35.86;20.79;15.85
4;0.98;2.89;0.94;0;41508;35.86;20.79;15.85
4;1.2;0.98;1.98;0;41508;35.86;20.79;15.85
4;15.95;1.2;12.16;0;41508;35.86;20.79;15.85
4;5.98;15.95;4.99;0;41508;35.86;20.79;15.85
4;4.22;5.98;12.65;0;41508;35.86;20.79;15.85
4;10.12;4.22;9.57;0;41508;35.86;20.79;15.85
4;18.04;10.12;8.96;0;41508;35.86;20.79;15.85
4;5.14;18.04;9.96;0;41508;35.86;20.79;15.85
4;6.25;5.14;11.16;0;41508;35.86;20.79;15.85
4;31.05;6.25;6.81;1;41508;35.86;20.79;15.85
4;5.37;31.05;12.27;0;41508;35.86;20.79;15.85
4;7.52;5.37;10.26;0;41508;35.86;20.79;15.85
4;9.6;7.52;9.23;0;41508;35.86;20.79;15.85
4;13.99;9.6;26.94;0;41508;35.86;20.79;15.85
4;0.2;13.99;2.13;0;41508;35.86;20.79;15.85
4;0.19;0.2;3.34;0;41508;35.86;20.79;15.85
4;3.34;0.19;2.33;0;41508;35.86;20.79;15.85
4;19.76;3.34;9.49;0;41508;35.86;20.79;15.85
4;3.86;19.76;2.56;0;41508;35.86;20.79;15.85
4;0.11;3.86;0.38;0;41508;35.86;20.79;15.85
4;0.73;0.11;2.36;0;41508;35.86;20.79;15.85
4;10.89;0.73;3.24;0;41508;35.86;20.79;15.85
4;4.53;10.89;4.13;0;41508;35.86;20.79;15.85
4;6.06;4.53;6.66;0;41508;35.86;20.79;15.85
4;7.95;6.06;7.48;0;41508;35.86;20.79;15.85
4;31.15;7.95;10.31;1;41508;35.86;20.79;15.85
4;0.53;31.15;0;0;41508;35.86;20.79;15.85
4;0.96;0.53;2.88;0;41508;35.86;20.79;15.85
4;1.64;0.96;3.54;0;41508;35.86;20.79;15.85
4;1.12;1.64;2.81;0;41508;35.86;20.79;15.85
4;2.17;1.12;5.44;0;41508;35.86;20.79;15.85
4;2.14;2.17;2.46;0;41508;35.86;20.79;15.85
1;7.89;2.14;7.56;0;41508;38.19;23.78;19.3
1;3.15;7.89;3.87;0;41508;38.19;23.78;19.3
1;0.18;3.15;4.11;0;41508;38.19;23.78;19.3
1;10.89;0.18;7.36;0;41508;38.19;23.78;19.3
1;3.08;10.89;3.5;0;41508;38.19;23.78;19.3
1;2.21;3.08;5.68;0;41508;38.19;23.78;19.3
1;3.56;2.21;14.18;0;41508;38.19;23.78;19.3
1;11.48;3.56;7.03;0;41508;38.19;23.78;19.3
1;10.69;11.48;9.68;0;41508;38.19;23.78;19.3
1;6.34;10.69;9.74;0;41508;38.19;23.78;19.3
1;26.36;6.34;29.28;0;41508;38.19;23.78;19.3
1;19.2;26.36;24.37;0;41508;38.19;23.78;19.3
1;8.86;19.2;14.14;0;41508;38.19;23.78;19.3
1;2.68;8.86;5.71;0;41508;38.19;23.78;19.3
1;1.91;2.68;4.36;0;41508;38.19;23.78;19.3
1;2.87;1.91;9.99;0;41508;38.19;23.78;19.3
1;12.11;2.87;2.95;0;41508;38.19;23.78;19.3
1;7.29;12.11;5.49;0;41508;38.19;23.78;19.3
1;0.53;7.29;2.58;0;41508;38.19;23.78;19.3
1;9.14;0.53;9.96;0;41508;38.19;23.78;19.3
1;15.65;9.14;12.81;0;41508;38.19;23.78;19.3
1;2.17;15.65;8.16;0;41508;38.19;23.78;19.3
1;23.17;2.17;19.71;0;41508;38.19;23.78;19.3
1;32.94;23.17;20.93;0;41508;38.19;23.78;19.3
1;7.88;32.94;18.08;0;41508;38.19;23.78;19.3
1;5.33;7.88;10.72;0;41508;38.19;23.78;19.3
1;37.24;5.33;21.77;0;41508;38.19;23.78;19.3
1;33.47;37.24;17.56;0;41508;38.19;23.78;19.3
1;19.44;33.47;14.16;0;41508;38.19;23.78;19.3
1;8.02;19.44;10.06;0;41508;38.19;23.78;19.3
1;17.82;8.02;14.82;0;41508;38.19;23.78;19.3
1;23.93;17.82;21.01;0;41508;38.19;23.78;19.3
1;13.21;23.93;11.99;0;41508;38.19;23.78;19.3
1;7.65;13.21;6.77;0;41508;38.19;23.78;19.3
1;2.4;7.65;7.33;0;41508;38.19;23.78;19.3
1;11.92;2.4;5.95;0;41508;38.19;23.78;19.3
1;12.06;11.92;7.43;0;41508;38.19;23.78;19.3
1;3.39;12.06;6.62;0;41508;38.19;23.78;19.3
1;6.56;3.39;6.66;0;41508;38.19;23.78;19.3
1;7.76;6.56;9.76;0;41508;38.19;23.78;19.3
1;4.35;7.76;2.31;0;41508;38.19;23.78;19.3
1;0.45;4.35;1.23;0;41508;38.19;23.78;19.3
1;17.1;0.45;8.6;0;41508;38.19;23.78;19.3
1;3.63;17.1;2.06;0;41508;38.19;23.78;19.3
1;2.6;3.63;5.13;0;41508;38.19;23.78;19.3
1;8.55;2.6;3.98;0;41508;38.19;23.78;19.3
1;11.46;8.55;19.5;0;41508;38.19;23.78;19.3
1;26.77;11.46;28.41;0;41508;38.19;23.78;19.3
1;9.64;26.77;13.43;0;41508;38.19;23.78;19.3
1;12.34;9.64;10.24;0;41508;38.19;23.78;19.3
1;21.1;12.34;21.34;0;41508;38.19;23.78;19.3
1;22.39;21.1;16.76;0;41508;38.19;23.78;19.3
1;6.43;22.39;6.17;0;41508;38.19;23.78;19.3
1;15.06;6.43;13.69;0;41508;38.19;23.78;19.3
1;20.55;15.06;28.74;0;41508;38.19;23.78;19.3
1;11.11;20.55;11.26;0;41508;38.19;23.78;19.3
1;2.37;11.11;3.8;0;41508;38.19;23.78;19.3
1;10.25;2.37;11.36;0;41508;38.19;23.78;19.3
1;8.72;10.25;12.38;0;41508;38.19;23.78;19.3
1;5.06;8.72;11.86;0;41508;38.19;23.78;19.3
1;8.44;5.06;15.83;0;41508;38.19;23.78;19.3
1;5.84;8.44;21.74;0;41508;38.19;23.78;19.3
1;4.63;5.84;7.52;0;41508;38.19;23.78;19.3
1;4.28;4.63;2.59;0;41508;38.19;23.78;19.3
1;1.42;4.28;4.12;0;41508;38.19;23.78;19.3
1;4.91;1.42;3.14;0;41508;38.19;23.78;19.3
1;40.85;4.91;17.72;0;41508;38.19;23.78;19.3
1;5.46;40.85;5.8;0;41508;38.19;23.78;19.3
1;37.51;5.46;32.19;0;41508;38.19;23.78;19.3
1;12.57;37.51;18.47;0;41508;38.19;23.78;19.3
1;6.04;12.57;11.41;0;41508;38.19;23.78;19.3
1;8.4;6.04;12.24;0;41508;38.19;23.78;19.3
1;13.2;8.4;7.27;0;41508;38.19;23.78;19.3
1;5.06;13.2;4.67;0;41508;38.19;23.78;19.3
1;1.02;5.06;3.33;0;41508;38.19;23.78;19.3
1;3.79;1.02;7.06;0;41508;38.19;23.78;19.3
1;14.07;3.79;19.01;0;41508;38.19;23.78;19.3
1;19.55;14.07;13.38;0;41508;38.19;23.78;19.3
1;9.34;19.55;10.08;0;41508;38.19;23.78;19.3
1;18.15;9.34;9.54;0;41508;38.19;23.78;19.3
1;4.46;18.15;6.26;0;41508;38.19;23.78;19.3
1;2.15;4.46;8.25;0;41508;38.19;23.78;19.3
1;10.53;2.15;14.05;0;41508;38.19;23.78;19.3
1;11.26;10.53;9.49;0;41508;38.19;23.78;19.3
1;14.91;11.26;12.48;0;41508;38.19;23.78;19.3
1;15.13;14.91;12.09;0;41508;38.19;23.78;19.3
1;2.65;15.13;5.64;0;41508;38.19;23.78;19.3
1;1.2;2.65;1.84;0;41508;38.19;23.78;19.3
1;16.92;1.2;15.97;0;41508;38.19;23.78;19.3
1;7.51;16.92;4.55;0;41508;38.19;23.78;19.3
2;13.62;7.51;14.32;0;41508;40.56;12.63;8.71
2;21.68;13.62;15.19;0;41508;40.56;12.63;8.71
2;11.01;21.68;22.43;0;41508;40.56;12.63;8.71
2;3.64;11.01;3.62;0;41508;40.56;12.63;8.71
2;0.66;3.64;2.64;0;41508;40.56;12.63;8.71
2;2.68;0.66;2.99;0;41508;40.56;12.63;8.71
2;20.55;2.68;11.6;0;41508;40.56;12.63;8.71
2;1.77;20.55;6.66;0;41508;40.56;12.63;8.71
2;5.09;1.77;4.69;0;41508;40.56;12.63;8.71
2;9.41;5.09;16.92;0;41508;40.56;12.63;8.71
2;8.85;9.41;8.33;0;41508;40.56;12.63;8.71
2;8.4;8.85;7.71;0;41508;40.56;12.63;8.71
2;18.16;8.4;14.96;0;41508;40.56;12.63;8.71
2;26.67;18.16;24.51;0;41508;40.56;12.63;8.71
2;11.55;26.67;10.59;0;41508;40.56;12.63;8.71
2;6.93;11.55;7.14;0;41508;40.56;12.63;8.71
2;18.91;6.93;9.76;0;41508;40.56;12.63;8.71
2;13.91;18.91;14.33;0;41508;40.56;12.63;8.71
2;2.43;13.91;8.34;0;41508;40.56;12.63;8.71
2;7.37;2.43;4.89;0;41508;40.56;12.63;8.71
2;0.21;7.37;0.38;0;41508;40.56;12.63;8.71
2;0.5;0.21;2.59;0;41508;40.56;12.63;8.71
2;3.48;0.5;2.88;0;41508;40.56;12.63;8.71
2;15.17;3.48;5.01;0;41508;40.56;12.63;8.71
2;0.98;15.17;0;0;41508;40.56;12.63;8.71
2;9.85;0.98;4.21;0;41508;40.56;12.63;8.71
2;1.67;9.85;2.13;0;41508;40.56;12.63;8.71
2;0.01;1.67;0.81;0;41508;40.56;12.63;8.71
2;0.02;0.01;0.13;0;41508;40.56;12.63;8.71
2;1.52;0.02;4.13;0;41508;40.56;12.63;8.71
2;0.23;1.52;0.63;0;41508;40.56;12.63;8.71
2;0.02;0.23;0.54;0;41508;40.56;12.63;8.71
2;0.03;0.02;0.44;0;41508;40.56;12.63;8.71
2;0.15;0.03;0.06;0;41508;40.56;12.63;8.71
2;1.96;0.15;0.54;0;41508;40.56;12.63;8.71
2;1.67;1.96;2.94;0;41508;40.56;12.63;8.71
2;0.68;1.67;0;0;41508;40.56;12.63;8.71
2;0.05;0.68;0.81;0;41508;40.56;12.63;8.71
2;0.46;0.05;0;0;41508;40.56;12.63;8.71
2;0.4;0.46;1.65;0;41508;40.56;12.63;8.71
2;0.01;0.4;0.13;0;41508;40.56;12.63;8.71
2;0;0.01;0;0;41508;40.56;12.63;8.71
2;0.12;0;0.16;0;41508;40.56;12.63;8.71
2;0.16;0.12;0;0;41508;40.56;12.63;8.71
2;0;0.16;0;0;41508;40.56;12.63;8.71
2;0.11;0;0.19;0;41508;40.56;12.63;8.71
2;3.16;0.11;1.61;0;41508;40.56;12.63;8.71
2;7.97;3.16;0.81;0;41508;40.56;12.63;8.71
2;1.24;7.97;1.63;0;41508;40.56;12.63;8.71
2;0.13;1.24;0.44;0;41508;40.56;12.63;8.71
2;0;0.13;0;0;41508;40.56;12.63;8.71
2;0;0;0;0;41508;40.56;12.63;8.71
2;0.04;0;0;0;41508;40.56;12.63;8.71
2;0.19;0.04;0;0;41508;40.56;12.63;8.71
2;0.01;0.19;0;0;41508;40.56;12.63;8.71
2;0;0.01;0;0;41508;40.56;12.63;8.71
2;0.04;0;0;0;41508;40.56;12.63;8.71
2;0.46;0.04;0;0;41508;40.56;12.63;8.71
2;0.03;0.46;0;0;41508;40.56;12.63;8.71
2;0.11;0.03;0.13;0;41508;40.56;12.63;8.71
2;0.01;0.11;0;0;41508;40.56;12.63;8.71
2;0.25;0.01;0.75;0;41508;40.56;12.63;8.71
2;0.03;0.25;0;0;41508;40.56;12.63;8.71
2;0;0.03;0;0;41508;40.56;12.63;8.71
2;0;0;0;0;41508;40.56;12.63;8.71
2;0;0;0;0;41508;40.56;12.63;8.71
2;0;0;0;0;41508;40.56;12.63;8.71
2;0;0;0;0;41508;40.56;12.63;8.71
2;0.01;0;0;0;41508;40.56;12.63;8.71
2;0;0.01;0;0;41508;40.56;12.63;8.71
2;0;0;0;0;41508;40.56;12.63;8.71
2;0.01;0;0;0;41508;40.56;12.63;8.71
2;0.06;0.01;0;0;41508;40.56;12.63;8.71
2;0.01;0.06;0;0;41508;40.56;12.63;8.71
2;0;0.01;0;0;41508;40.56;12.63;8.71
2;0;0;0;0;41508;40.56;12.63;8.71
2;0;0;0;0;41508;40.56;12.63;8.71
2;0;0;0;0;41508;40.56;12.63;8.71
2;0;0;0;0;41508;40.56;12.63;8.71
2;0.16;0;0.33;0;41508;40.56;12.63;8.71
2;0.45;0.16;2.87;0;41508;40.56;12.63;8.71
2;33.36;0.45;3.85;1;41508;40.56;12.63;8.71
2;4.02;33.36;1.45;0;41508;40.56;12.63;8.71
2;0;4.02;0;0;41508;40.56;12.63;8.71
2;0;0;0;0;41508;40.56;12.63;8.71
2;0.05;0;0;0;41508;40.56;12.63;8.71
2;0;0.05;0;0;41508;40.56;12.63;8.71
2;0.07;0;0;0;41508;40.56;12.63;8.71
2;0;0.07;0;0;41508;40.56;12.63;8.71
2;0;0;0;0;41508;40.56;12.63;8.71
2;0;0;0;0;41508;40.56;12.63;8.71
2;0;0;0;0;41508;40.56;12.63;8.71
3;0;0;0;0;41508;26.79;3.18;1.07
3;0;0;0;0;41508;26.79;3.18;1.07
3;0;0;0;0;41508;26.79;3.18;1.07
3;0;0;0;0;41508;26.79;3.18;1.07
3;0.02;0;0;0;41508;26.79;3.18;1.07
3;0.03;0.02;0;0;41508;26.79;3.18;1.07
3;0.01;0.03;0;0;41508;26.79;3.18;1.07
3;0;0.01;0;0;41508;26.79;3.18;1.07
3;0;0;0;0;41508;26.79;3.18;1.07
3;0;0;0;0;41508;26.79;3.18;1.07
3;0;0;0;0;41508;26.79;3.18;1.07
3;0;0;0;0;41508;26.79;3.18;1.07
3;0;0;0;0;41508;26.79;3.18;1.07
3;0.01;0;0;0;41508;26.79;3.18;1.07
3;0.02;0.01;0;0;41508;26.79;3.18;1.07
3;0.59;0.02;0;0;41508;26.79;3.18;1.07
3;0;0.59;0;0;41508;26.79;3.18;1.07
3;0.01;0;0;0;41508;26.79;3.18;1.07
3;0;0.01;0;0;41508;26.79;3.18;1.07
3;0;0;0;0;41508;26.79;3.18;1.07
3;0;0;0;0;41508;26.79;3.18;1.07
3;0;0;0;0;41508;26.79;3.18;1.07
3;0;0;0;0;41508;26.79;3.18;1.07
3;0;0;0;0;41508;26.79;3.18;1.07
3;0;0;0;0;41508;26.79;3.18;1.07
3;0.11;0;1.88;0;41508;26.79;3.18;1.07
3;0.39;0.11;0.06;0;41508;26.79;3.18;1.07
3;0.08;0.39;0;0;41508;26.79;3.18;1.07
3;0.47;0.08;0;0;41508;26.79;3.18;1.07
3;0.03;0.47;0;0;41508;26.79;3.18;1.07
3;0;0.03;0;0;41508;26.79;3.18;1.07
3;0.02;0;0;0;41508;26.79;3.18;1.07
3;0;0.02;0;0;41508;26.79;3.18;1.07
3;0;0;0;0;41508;26.79;3.18;1.07
3;0;0;0;0;41508;26.79;3.18;1.07
3;0;0;0;0;41508;26.79;3.18;1.07
3;0;0;0;0;41508;26.79;3.18;1.07
3;0;0;0;0;41508;26.79;3.18;1.07
3;0;0;0;0;41508;26.79;3.18;1.07
3;0;0;0;0;41508;26.79;3.18;1.07
3;0;0;0;0;41508;26.79;3.18;1.07
3;0;0;0;0;41508;26.79;3.18;1.07
3;0.03;0;0;0;41508;26.79;3.18;1.07
3;0;0.03;0;0;41508;26.79;3.18;1.07
3;0.04;0;0;0;41508;26.79;3.18;1.07
3;0.01;0.04;0;0;41508;26.79;3.18;1.07
3;0;0.01;0;0;41508;26.79;3.18;1.07
3;0;0;0;0;41508;26.79;3.18;1.07
3;0;0;0;0;41508;26.79;3.18;1.07
3;0;0;0;0;41508;26.79;3.18;1.07
3;0;0;0;0;41508;26.79;3.18;1.07
3;0;0;0;0;41508;26.79;3.18;1.07
3;0;0;0;0;41508;26.79;3.18;1.07
3;0;0;0;0;41508;26.79;3.18;1.07
3;0.06;0;0;0;41508;26.79;3.18;1.07
3;0.04;0.06;0;0;41508;26.79;3.18;1.07
3;0.01;0.04;0;0;41508;26.79;3.18;1.07
3;0.05;0.01;0;0;41508;26.79;3.18;1.07
3;0.31;0.05;0.25;0;41508;26.79;3.18;1.07
3;0;0.31;0;0;41508;26.79;3.18;1.07
3;0.27;0;0;0;41508;26.79;3.18;1.07
3;0.09;0.27;0;0;41508;26.79;3.18;1.07
3;0;0.09;0;0;41508;26.79;3.18;1.07
3;0;0;0;0;41508;26.79;3.18;1.07
3;0;0;0;0;41508;26.79;3.18;1.07
3;0;0;0;0;41508;26.79;3.18;1.07
3;0.02;0;0;0;41508;26.79;3.18;1.07
3;0.06;0.02;0;0;41508;26.79;3.18;1.07
3;0.02;0.06;0;0;41508;26.79;3.18;1.07
3;0;0.02;0;0;41508;26.79;3.18;1.07
3;0.17;0;0.13;0;41508;26.79;3.18;1.07
3;0.06;0.17;1.78;0;41508;26.79;3.18;1.07
3;3.73;0.06;0;0;41508;26.79;3.18;1.07
3;1.06;3.73;2.96;0;41508;26.79;3.18;1.07
3;0.62;1.06;0.25;0;41508;26.79;3.18;1.07
3;0.35;0.62;0.13;0;41508;26.79;3.18;1.07
3;0;0.35;0;0;41508;26.79;3.18;1.07
3;0;0;0;0;41508;26.79;3.18;1.07
3;0;0;0;0;41508;26.79;3.18;1.07
3;0;0;0;0;41508;26.79;3.18;1.07
3;0.05;0;0;0;41508;26.79;3.18;1.07
3;5.29;0.05;1.83;0;41508;26.79;3.18;1.07
3;0.23;5.29;0;0;41508;26.79;3.18;1.07
3;0.5;0.23;0;0;41508;26.79;3.18;1.07
3;0.92;0.5;0.03;0;41508;26.79;3.18;1.07
3;1.34;0.92;1.02;0;41508;26.79;3.18;1.07
3;1.29;1.34;0.68;0;41508;26.79;3.18;1.07
3;0.37;1.29;0.1;0;41508;26.79;3.18;1.07
3;0;0.37;0;0;41508;26.79;3.18;1.07
3;0;0;0;0;41508;26.79;3.18;1.07
3;0;0;0;0;41508;26.79;3.18;1.07
3;0;0;0;0;41508;26.79;3.18;1.07
4;0.02;0;0;0;41508;35.86;20.79;15.85
4;0;0.02;0;0;41508;35.86;20.79;15.85
4;0.22;0;0;0;41508;35.86;20.79;15.85
4;0.54;0.22;1.13;0;41508;35.86;20.79;15.85
4;0.06;0.54;0;0;41508;35.86;20.79;15.85
4;0.14;0.06;0.72;0;41508;35.86;20.79;15.85
4;7.14;0.14;4.34;0;41508;35.86;20.79;15.85
4;5.76;7.14;3.38;0;41508;35.86;20.79;15.85
4;7.56;5.76;0.79;0;41508;35.86;20.79;15.85
4;27.4;7.56;7.14;1;41508;35.86;20.79;15.85
4;2.2;27.4;2.56;0;41508;35.86;20.79;15.85
4;16.56;2.2;19.86;0;41508;35.86;20.79;15.85
4;42.94;16.56;16.94;1;41508;35.86;20.79;15.85
4;0.1;42.94;0.94;0;41508;35.86;20.79;15.85
4;0.56;0.1;6.41;0;41508;35.86;20.79;15.85
4;31.56;0.56;13.04;0;41508;35.86;20.79;15.85
4;12.56;31.56;2.62;0;41508;35.86;20.79;15.85
4;2.72;12.56;1.08;0;41508;35.86;20.79;15.85
4;19.68;2.72;6.24;0;41508;35.86;20.79;15.85
4;11.77;19.68;5.75;0;41508;35.86;20.79;15.85
